OBJECTID,zones905,FREQUENCY,Age_adjusted_LCM,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,wind,NO2,Temp,SO2,PM25,ozone,co,rank
691,725,2,35.4,535.765,590.965,72.55,457.335,3614.085,0.132,17.5,23,2.5,4,107.253335,17.19757647,49.36535907,0.22397968,24.93007756,35.95524359,0.264461017,2
669,702,1,26,532.6,618.96,92.51,769.32,6007.47,0.146,15,8,28,11,99.28866676,18.0721793,48.32647201,3.765071923,27.23254025,42.19697989,0.22914146,1
263,273,1,41.2,1019.5,1310.9,147,951.6,6130.1,0.17,42,12,17,17,101.4038572,16.93846083,58.94364882,0.616877273,29.48071098,38.42832661,0.273490518,3
223,231,1,31,1275.5,1229.9,150.03,1150,6280.1,0.113,1,4,34,4,103.3137834,16.8083992,60.83083089,3.889116645,28.80914095,41.67299953,0.253309772,1
205,212,1,26.8,815,851.5,75.4,719.3,6292.6,0.113,1,4,34,4,106.8068831,13.66141442,62.53565025,4.199403558,27.41517421,37.7695154,0.249625048,1
580,610,1,22.5,666.1,717.7,67.65,621.1,6310.5,0.113,1,4,34,4,92.55008341,16.70132065,64.83259989,4.17598292,29.88802808,44.06466222,0.247938433,1
511,539,1,35.9,730.2,809.4,93.13,853.53,6479.9,0.113,1,4,34,4,107.0588926,14.41751919,61.96898588,4.194279353,31.97551346,38.96811485,0.249707775,2
359,377,2,18.35,636.7,635.8,70.94,621.105,6485.975,0.146,15,8,28,11,100.2008962,17.65081682,48.21072197,4.200064346,25.90247493,42.95864487,0.228307561,1
781,820,1,36.1,849.3,1005.1,133.6,1064.3,6504.4,0.17,42,12,17,17,103.4636023,17.30923871,58.60357394,0.771368929,29.81669862,39.21651622,0.274468882,2
569,599,4,23.475,623.3175,657.5125,95.8025,722.7175,6631.2525,0.146,15,8,28,11,97.23414626,19.46492305,50.19002906,4.027281932,25.52676899,43.9427865,0.237061366,1
94,98,2,26.45,574.75,616.45,97.915,746.25,6632,0.146,15,8,28,11,94.78682046,21.20844628,49.4625682,3.609915941,28.44850584,43.17344401,0.233173941,1
175,182,2,28.05,985.07,1120.71,109.43,1005.845,6724.2,0.146,15,8,28,11,91.53991795,16.75151571,52.31655258,5.148482399,21.56048017,43.87451021,0.248245391,1
231,240,1,43.7,718.2,831.3,126.59,1207.9,6850.4,0.113,1,4,34,4,104.5651608,15.30375981,59.89818192,4.084657013,27.83503723,38.87411118,0.249456927,3
274,285,1,26,608,717.6,84.78,974.02,7081.4,0.113,1,4,34,4,94.6846693,17.9678654,63.27571908,4.078544287,36.944512,44.14545441,0.246677096,1
311,323,2,25.75,705.45,788.9,78.23,827.965,7138.8,0.113,1,4,34,4,105.4488841,14.12177683,61.295432,4.200937833,30.08038641,38.68973896,0.249570888,1
466,489,3,33.73333333,884.7333333,940.5666667,106.7666667,866.6666667,7166.666667,0.127,23,27,2,6,102.8224436,16.57143937,51.91845258,0.261731177,25.0428381,39.87711342,0.254559057,2
681,715,2,36.85,1102.4,1244.55,148,1273.89,7190.6,0.113,1,4,34,4,105.3706316,16.18869617,57.58836578,3.680161045,25.31151616,37.27948772,0.235527716,2
615,647,1,37.8,1270.37,1169.63,153.42,1178.36,7203.29,0.146,15,8,28,11,98.95477753,17.42528362,51.68269196,5.183736134,21.85261307,44.56091194,0.2464077,2
378,397,1,46.4,1183.5,1556.3,174.06,1320.35,7221.2,0.113,1,4,34,4,106.2749542,17.27225087,54.62289179,3.862303261,26.67775624,35.58109994,0.235328129,4
860,904,3,29.66666667,935.5,985.6,94.73333333,810.4,7268.766667,0.127,23,27,2,6,103.9554582,18.38462384,54.43683107,0.24819758,26.7973009,40.38445364,0.275043744,1
570,600,1,27.3,1063.83,1201.37,150.87,1306.2,7357.6,0.146,15,8,28,11,100.2674215,17.42136305,52.21801219,3.341460116,20.94561139,44.55415026,0.240648083,1
141,146,1,32.6,745.4,856.5,96.2,1053.58,7508.3,0.113,1,4,34,4,107.9527872,16.27982655,62.09826001,3.593968196,32.46841396,40.95082508,0.254814831,1
