OBJECTID,zones905,rank,Age_adjusted_LCM,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,wind,NO2,Temp,SO2,PM25,ozone,co
102,106,2,-0.654938623,-0.166859425,-0.219783131,-0.198523792,-0.350938463,-0.217287631,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.844436914,-1.581175955,1.752905856,0.193356358,1.364520144,-1.782262299,0.120089093
200,207,2,-0.368641727,-0.26126865,-0.29259536,-0.198523792,-0.323177964,-0.216814685,-1.488928518,-0.500644382,-0.767419962,-1.165246977,-1.476789773,0.902209489,1.312678621,-0.176182207,0.316443778,-0.106552259,-1.529446462,-0.783446066
32,33,1,-1.667767842,-0.326924945,-0.406890845,-0.198523792,-0.651809839,-0.216134422,-1.164063243,0.267897371,-0.15366241,-0.441454997,-1.551735341,0.006963603,-0.140728928,-1.962783717,-0.542799712,-0.140457968,-1.003080659,-0.059993163
857,900,5,2.389303747,-0.541175775,-0.601565833,-0.198523792,0.011001329,-0.214783612,-0.221953946,1.378013236,1.534170857,-0.151938204,0.621686149,-0.610366827,-0.512592967,0.142751806,0.582701074,0.201194408,-0.283737478,-1.311788159
787,826,1,-0.856353524,-0.153803633,-0.034567237,-0.198523792,-0.16075798,-0.214132502,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.574761798,-1.283502633,1.385425773,0.255523528,1.17276017,-0.523081622,0.097237111
639,672,1,-1.42606996,-0.352734661,-0.330101237,-0.198523792,-0.428368252,-0.213918705,-1.229036298,1.804980876,-1.534616902,-0.586213393,-0.202715106,0.834190776,1.126106735,-0.698332741,0.04125316,-1.954947154,-0.015441399,-0.246770857
496,523,1,-1.42606996,-0.333138395,-0.380473761,-0.198523792,-0.481501754,-0.213620685,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.573112043,-1.264766519,1.434028008,0.18416466,1.367816799,-0.630613296,-0.035055301
491,516,1,-1.728192312,-0.359979493,-0.439097349,-0.125690269,-0.645560216,-0.213549419,-1.488928518,-0.500644382,-0.767419962,-1.165246977,-1.476789773,-0.296557316,2.061393555,-0.586990335,0.31054076,-0.903449105,-2.057552718,-0.674318024
700,734,1,-0.850598812,-0.180342864,-0.266121294,-0.198523792,-0.283409762,-0.212765496,-1.423955463,-0.415250854,-0.613980574,-1.744280562,-2.001408753,1.366274467,-0.075211739,-0.852744933,-0.951243013,-1.461124656,-0.883387454,-0.276113485
25,25,3,-0.04925524,-0.177387073,-0.418122094,-0.198523792,-0.407407437,-0.212077134,-0.319413528,1.207226179,0.766973917,-1.45476377,-0.502497381,0.392972323,-0.30153347,-0.858763177,-0.529945415,-0.15689257,-0.980486147,-0.341325312
832,872,1,-1.227532414,-0.199838507,-0.308972129,-0.198523792,-0.341997054,-0.211955658,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.274598403,-1.05693228,-0.437546271,0.289518588,0.736111756,-0.679467559,-1.737463742
469,492,1,-1.024678835,-0.217497786,-0.321143589,-0.198523792,-0.309274308,-0.210531963,-0.676765331,0.353290899,-1.381177514,-0.803350987,-0.577442949,0.351815855,-0.25517285,-2.225214835,-0.49043498,-0.026623916,-1.052074844,0.439284949
291,302,5,1.931804185,-0.105127414,0.217580294,-0.198523792,0.525296169,-0.20930263,1.467345484,-0.073676742,-0.92085935,0.571853777,1.07135956,0.269916358,0.768278702,0.279809637,0.036176854,-0.263538488,0.750880448,0.743384818
224,232,2,-0.454962399,-0.133201141,-0.167461806,-0.198523792,-0.346245394,-0.20889933,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,-0.130844267,-0.813169426,-0.557201451,-0.564341966,0.590904939,-0.989176492,-0.179613887
484,508,2,-0.502438768,-0.130106993,-0.150674764,-0.198523792,-0.273251199,-0.208311388,-0.741738386,2.829703213,0.153216366,-1.382384572,-0.952170792,1.997091156,-0.34239329,-1.087377986,-0.713629785,-1.647441813,-1.451723332,-0.610321837
568,598,2,-0.640551844,-0.222629543,-0.05467066,-0.198523792,-0.128667218,-0.207942102,-0.286927001,-0.58603791,-0.460541186,-0.369075798,0.097067168,-0.568071224,-0.564372408,0.679823556,-0.842659196,0.241080926,1.314467616,0.309995328
21,21,5,2.410883915,-0.102561536,0.145440458,-0.198523792,0.415787321,-0.205463998,1.369885901,1.463406764,1.304011775,0.933749767,1.521032972,-0.872370705,-0.038699072,0.401617359,2.947268548,0.252347513,0.503008789,0.467188224
728,765,2,-0.675080113,-0.176745603,-0.348495186,-0.198523792,-0.43665427,-0.204958659,-0.319413528,1.207226179,0.766973917,-1.45476377,-0.502497381,0.116877583,-0.449919918,-0.966227132,-0.594539549,-0.630818585,-1.030618241,-0.556362553
389,410,2,-0.787296986,-0.253797416,-0.162094055,-0.198523792,-0.259277322,-0.204764298,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.490040325,-0.629402768,-0.244035202,-0.294269143,0.577590216,0.033400881,-0.699426124
513,541,1,-1.667767842,-0.395977255,-0.426105341,-0.116120901,-0.652582264,-0.203811929,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.982881744,-1.238199839,1.506130204,0.182623512,1.377300947,-0.717532759,-0.034533756
578,608,1,-1.883569522,-0.414391205,-0.491612415,-0.198523792,-0.764443499,-0.203637004,-0.546819221,-0.329857326,-0.383821492,-0.948109383,-0.652388518,0.21022803,0.1020326,-0.119828157,-0.501342106,-0.23309552,0.883235813,-0.671296566
435,458,4,0.734824198,0.063805478,0.044068603,-0.198523792,0.436045931,-0.203426446,0.297830494,-0.415250854,-0.613980574,-0.055432607,0.421831299,0.588427827,-0.110171384,0.37504582,0.893793375,-0.059421542,1.507643143,-0.090281047
323,336,1,-1.003098667,-0.306775254,-0.270474757,-0.198523792,-0.3514066,-0.203015049,-0.546819221,-0.329857326,-0.383821492,-0.948109383,-0.652388518,-0.240422709,-0.032079021,0.14572873,-0.752696258,-0.594419319,0.471139646,-0.241144585
656,689,1,-1.236164481,-0.152747095,-0.311297015,-0.198523792,-0.503293511,-0.202626327,-1.488928518,-0.500644382,-0.767419962,-1.165246977,-1.476789773,-0.435488606,1.748389238,-0.706107623,0.315180902,-1.604200056,-2.402535909,-0.683656038
654,687,3,-0.016165649,0.028411453,-0.037917807,-0.198523792,-0.067037038,-0.202499992,-1.164063243,0.267897371,-0.15366241,-0.441454997,-1.551735341,0.581237478,-0.685470582,-2.393150689,-0.57125282,-2.376451025,-1.307732841,0.343418904
110,115,2,-0.4679105,-0.332660437,-0.214814258,-0.198523792,-0.030358537,-0.202402811,0.915074517,0.865652067,0.613534529,0.788991371,1.371141835,-1.874782536,0.604831314,0.918876972,0.620539575,0.761223924,0.000186646,0.96258547
135,140,4,0.628362036,0.002941338,-0.119254617,-0.198523792,-0.094680503,-0.201635085,0.395290077,-0.244463798,-1.227738126,-0.875730185,0.54674058,0.358441574,0.323680937,-1.278297868,-0.199646926,-0.777331899,-0.701376523,-0.631367316
5,3,3,-0.246354108,-0.212164785,-0.289757632,-0.198523792,-0.251997798,-0.201401852,1.629778121,0.780258539,1.150572387,0.137578588,1.221250697,-2.440947306,-1.370440676,1.52148693,0.22303422,0.787989055,-0.322377946,1.222258626
456,479,3,-0.243476752,-0.168494544,-0.222996944,-0.110095743,-0.204528749,-0.200368499,0.980047572,-0.842218494,-0.307101798,-0.224317402,0.996413992,0.154748981,1.192849776,-0.249877186,0.090398761,1.358767334,0.997398912,-0.297532493
17,16,1,-1.197320179,-0.169689438,-0.267397702,-0.198523792,-0.393819773,-0.200347443,-0.286927001,-0.58603791,-0.460541186,-0.369075798,0.097067168,0.968629518,0.147489452,0.458941724,-0.421247931,-0.476272278,1.291539206,0.309643122
443,466,1,-1.631081556,-0.328019216,-0.392770583,-0.198523792,-0.638713718,-0.199859111,-1.423955463,-0.671431438,-0.53726088,-1.020488581,-1.926463184,0.825125085,2.724021445,0.107282625,-0.796765963,0.111375399,-0.2827907,1.049072742
440,463,1,-1.193004145,-0.115919196,-0.179735835,-0.198523792,-0.39908631,-0.199798373,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,0.23737273,-1.156846206,1.958187927,-0.52556974,-0.575478848,-1.236385774,0.458161784
44,45,2,-0.416118096,-0.381940392,-0.081680362,-0.198523792,-0.019895685,-0.199623448,-0.546819221,-0.329857326,-0.383821492,-0.948109383,-0.652388518,-0.63429711,0.023045543,0.396111129,-0.62916128,-0.573312827,0.686752165,-0.338579976
248,257,5,2.044021059,0.13976302,0.031281732,-0.198523792,0.768645264,-0.199506831,1.467345484,-0.073676742,-0.92085935,0.571853777,1.07135956,-0.751709531,0.580299131,0.344955273,6.073264407,-0.175359146,0.531791496,0.391199415
272,282,5,1.629681832,-0.04701782,0.129542343,-0.198523792,0.447210989,-0.198768259,0.980047572,-0.842218494,-0.307101798,-0.224317402,0.996413992,0.428771144,0.491332358,-0.134820364,-0.082007138,0.460902388,0.918234332,-0.931617403
212,219,1,-1.538286834,-0.366696057,-0.437182738,-0.123563743,-0.60427057,-0.198554462,-0.286927001,-0.58603791,-0.460541186,-0.369075798,0.097067168,-0.533889478,-0.241216599,0.582738693,-0.805678856,0.433236565,1.269623153,-1.194405741
477,500,1,-1.382909624,-0.391147367,-0.416874177,-0.115057638,-0.536507801,-0.198340665,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.431648635,-1.675781513,1.406754206,0.20508236,1.120089582,-0.768202002,0.166908294
233,242,5,0.865743884,-0.090788683,0.058838466,-0.198523792,0.032453688,-0.198321229,0.655182297,1.121832651,1.610890551,1.58516255,1.146305129,-0.823265797,-0.48793659,0.214648064,0.921098349,0.284260718,-0.302834043,-0.749857262
270,280,4,0.274447281,-0.035207233,-0.072380819,-0.198523792,0.153829798,-0.198117149,0.980047572,-0.842218494,-0.307101798,-0.224317402,0.996413992,0.419564616,0.594337645,-0.442333755,-0.545556633,0.801145658,0.758786082,-0.839809397
439,462,2,-0.433382231,0.153799883,-0.601565833,-0.198523792,-0.196781089,-0.198068559,-0.286927001,-0.58603791,-0.460541186,-0.369075798,0.097067168,0.98874306,0.036711488,0.457315608,-0.434953442,-0.26906014,0.51849246,0.564678376
616,648,3,-0.200316416,-0.060903749,-0.192591086,0.132682666,-0.012452313,-0.198000533,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,-0.008968088,0.398490937,-0.5740515,-0.778128947,-0.220039343,-1.09745604,0.355555645
749,787,1,-1.512390632,-0.290323447,-0.365726692,-0.111867848,-0.578569872,-0.197893634,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,0.87882323,-0.749301956,2.063351144,-0.691325123,-0.461769409,-1.619686687,0.315259973
704,739,1,-1.236164481,-0.332207635,-0.375368129,-0.198523792,-0.498729179,-0.197359141,-0.871684496,1.548800292,0.076496672,-0.513834195,-0.802279655,0.211808238,-0.006420032,-0.439904729,-0.295679578,-0.529792989,-1.023246513,-0.049341761
330,343,4,0.378032087,-0.168444232,-0.088791777,-0.198523792,0.256913471,-0.197096754,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-2.029320878,-2.21504088,0.788448927,0.325646848,1.014536647,-0.650307406,0.554870454
778,817,1,-1.633239573,-0.334848981,-0.403745411,-0.198523792,-0.639451034,-0.196698314,-1.391468936,0.011716786,-1.994935066,-1.310005373,-1.401844204,0.40631508,0.001758825,-0.188626563,-0.473129413,-0.037793309,1.19617969,-0.063332532
6,5,2,-0.407486029,-0.163614344,-0.193411634,-0.198523792,-0.222411567,-0.195862561,0.232857439,0.694865011,0.460095141,-0.007179808,0.771577286,-0.670501594,-0.49567241,1.059583998,-0.294756429,0.477534121,-0.276767922,0.658864141
522,550,2,-0.424750164,-0.137521627,-0.173444968,-0.198523792,-0.202872716,-0.19566577,0.882587989,0.438684427,0.843693611,0.42709538,0.846522854,-0.726707317,-0.677629693,0.117223803,1.172246348,-0.119067581,0.124407461,-0.679702255
62,65,1,-1.080787271,-0.276512985,-0.220216198,-0.198523792,-0.384901771,-0.195182297,0.232857439,0.694865011,0.460095141,-0.007179808,0.771577286,-0.843166409,-0.176338557,0.984669651,0.225736621,1.130171442,0.351171686,0.759670627
459,482,1,-1.58144717,-0.371601412,-0.428977259,-0.10548827,-0.649633004,-0.195143425,-0.189467418,-0.756824966,0.920413305,1.078508163,0.0221216,1.449800569,1.235286499,0.713171308,-0.468047701,1.349368144,1.527840308,1.035145296
196,203,1,-1.21026828,-0.283078614,-0.378171668,0.065165459,-0.551394544,-0.195085117,-1.423955463,-0.671431438,-0.53726088,-1.020488581,-1.926463184,0.736845649,2.71476193,0.069914328,-0.845838435,0.262459708,-0.370954874,1.038471263
856,899,1,-1.27069275,-0.32288746,-0.37803491,-0.198523792,-0.497184329,-0.194399994,-0.189467418,-0.756824966,0.920413305,1.078508163,0.0221216,1.014468884,1.17650859,0.840039168,-0.522249401,1.309100907,1.382907711,0.883704509
329,342,5,0.744894943,-0.024604119,-0.285347187,1.639326488,0.021709953,-0.194399994,0.216614175,1.249922943,1.572530704,0.716612173,0.883995639,-0.077938634,-0.369480391,0.209353409,-0.213787519,0.269122743,-0.245277571,0.273766774
116,121,1,-1.158475876,-0.297115478,-0.258918707,-0.198523792,-0.43953331,-0.194123029,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.721643761,0.733394175,-0.240257555,-0.729575136,0.858503372,-0.022520823,0.500463441
803,843,2,-0.692344247,0.153196147,-0.048037898,-0.198523792,-0.073333475,-0.193656563,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,-0.398092895,-1.091953691,1.931928789,-0.318023615,-0.337538057,-0.944901852,0.316687725
556,586,1,-1.313853086,-0.284135153,-0.359025551,-0.198523792,-0.534050084,-0.193306713,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.757394449,-1.576015234,1.611229912,0.195317813,1.278053033,-1.334384214,0.219947242
853,896,1,-1.003098667,-0.115164526,-0.12311803,0.008280883,-0.347333811,-0.193287277,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,-0.337404684,-1.037537001,2.009427499,-0.557262868,-0.202967936,-1.120566058,0.303061063
363,382,1,-1.736824379,-0.350319717,-0.366182552,-0.198523792,-0.67076937,-0.193141506,-0.189467418,1.719587348,0.383375447,1.150887361,0.172012737,0.258534134,1.460873073,0.184378922,0.083615729,-2.033517764,2.568509167,-0.112383145
754,792,2,-0.757084751,-0.243043368,-0.233789428,-0.198523792,-0.398243664,-0.192563282,-0.676765331,0.353290899,-1.381177514,-0.803350987,-0.577442949,0.4902775,0.207155727,-0.814165902,-0.718913128,0.453850883,-0.263221154,0.609031745
99,103,1,-1.512390632,-0.201649715,-0.262269278,-0.090070955,-0.575129068,-0.192266881,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,0.508337812,-1.199695246,2.014601518,-0.60293763,-0.610985278,-1.433586663,0.346029925
489,513,2,-0.580127373,-0.176934271,-0.122058156,-0.198523792,-0.198009948,-0.191528309,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.210167491,-1.055065842,-0.3961427,0.082506383,1.103495175,-0.829105949,-1.692252421
518,546,1,-1.011730734,-0.214780974,-0.283603523,-0.198523792,-0.370857674,-0.191431128,-1.294009353,-1.183792607,-0.076942716,-1.599522166,-1.401844204,1.329883389,1.676359573,-0.776589144,-0.966325569,-1.150815651,-0.59920019,1.054904531
557,587,1,-0.847721457,-0.214554573,-0.244798446,-0.198523792,-0.282555413,-0.191387397,0.980047572,-0.842218494,-0.307101798,-0.224317402,0.996413992,0.387797871,0.438545356,-0.51580803,-0.290810141,0.479260218,0.225073626,-1.152344412
608,639,1,-1.564183035,-0.34141461,-0.426310478,-0.078375061,-0.659744754,-0.191168741,-1.391468936,0.011716786,-1.994935066,-1.310005373,-1.401844204,0.109219494,0.64225698,0.041508519,-0.644744731,-0.338582336,1.700082837,0.150277429
618,650,5,1.728950605,0.117802121,0.16021032,-0.198523792,0.725249003,-0.191042406,1.775967495,0.609471483,0.690254223,0.06519939,1.296196266,0.650538698,-0.005080985,0.015976849,0.023632568,-0.175779504,0.63847234,-1.182672886
271,281,2,-0.778664919,-0.197951832,-0.216797249,-0.067742429,-0.218268558,-0.190449605,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,-0.969238368,-0.931129414,1.854919857,-0.062594824,-0.158280555,-0.803110899,0.320370694
413,435,1,-1.193004145,-0.341263676,-0.323058201,-0.198523792,-0.514809671,-0.189798495,0.882587989,0.438684427,0.843693611,0.42709538,0.846522854,0.197690877,0.349736389,-0.212921227,-0.303108261,0.106329408,-0.546413977,-0.154764654
536,565,1,-1.357013422,-0.352734661,-0.431165386,-0.086881165,-0.555958876,-0.189779059,-0.286927001,-0.58603791,-0.460541186,-0.369075798,0.097067168,-0.750058635,-0.098032904,0.6378345,-0.970196014,0.718390352,1.819946776,0.491765402
297,308,3,-0.308217256,-0.090222681,-0.086501081,-0.198523792,0.009807581,-0.189453504,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.382824509,-0.391602357,-0.577098281,-0.0078854,0.481627324,-0.324320279,-2.062601254
333,346,1,-1.624607506,-0.222252208,-0.416532282,-0.198523792,-0.648228594,-0.188943306,-0.286927001,2.573522629,0.690254223,0.644232975,0.246958305,-0.772975476,0.307350915,-1.421598669,0.344628952,-0.708471812,-1.898903726,-1.622265639
97,101,1,-1.391541691,-0.289191442,-0.374479203,-0.198523792,-0.542757424,-0.188593457,-0.156980891,1.292619708,-0.690700268,1.223266559,-0.052823969,1.38107924,1.289202694,-0.236434916,0.227717823,-1.759812271,0.019025931,-0.364130582
341,355,1,-1.477862363,-0.313491818,-0.430344839,-0.198523792,-0.596195214,-0.188292197,-0.676765331,0.353290899,-1.381177514,-0.803350987,-0.577442949,0.190569842,0.120110812,-0.818763715,-0.675021125,0.505769649,-0.263461184,0.671773715
729,766,1,-1.31816912,-0.230553578,-0.330648269,-0.198523792,-0.519514443,-0.187986078,-0.676765331,0.353290899,-1.381177514,-0.803350987,-0.577442949,0.538972145,0.273055294,-0.818657634,-0.68362562,0.462368465,-0.231256957,0.595174261
506,534,1,-1.676399909,-0.400448675,-0.424190729,-0.174866187,-0.695908304,-0.187060433,-0.71737349,0.481381191,0.268295907,-0.260507001,-0.071560361,-0.464649979,0.195818128,0.600508081,-0.536184539,-0.330049585,0.440687945,0.20246078
662,695,2,-0.418995452,-0.159966772,-0.174333895,-0.198523792,-0.119655589,-0.186717872,-0.546819221,-0.329857326,-0.383821492,-0.948109383,-0.652388518,0.234164446,-0.36596523,0.313246211,-0.663669182,-0.509409872,1.0905301,-1.223682561
284,295,1,-1.046259003,-0.541175775,-0.300014481,-0.198523792,-0.44831087,-0.185221292,-1.164063243,0.267897371,-0.15366241,-0.441454997,-1.551735341,-0.14112377,-0.197704711,-1.854332817,-0.558396056,-0.898123403,-1.15177477,0.080173416
625,657,2,-0.562863239,-0.157275116,-0.230814942,-0.198523792,-0.214336211,-0.183928791,-0.286927001,-0.58603791,-0.460541186,-0.369075798,0.097067168,-0.604263831,-0.245028115,0.649176396,-0.931150993,0.596862305,1.593875897,0.440432896
126,131,2,-0.778664919,-0.096373242,-0.019728995,-0.198523792,-0.315243049,-0.183889918,-0.286927001,-0.58603791,-0.460541186,-0.369075798,0.097067168,-0.576983911,-0.460904445,0.962759637,1.627723527,-1.49244734,0.161786514,1.152944016
346,362,5,0.826899582,-0.015321677,-0.258781949,-0.198523792,-0.2430915,-0.183578941,1.207453264,0.182503843,1.073852693,0.861370569,0.921468423,0.853422988,0.833837531,-0.666091381,-0.317846587,0.581701484,-0.819069179,-0.096326746
394,416,1,-1.020362801,-0.056073861,-0.029917465,-0.198523792,-0.305061079,-0.183068743,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,-1.14652675,-1.178568308,1.923414275,-0.556650523,-0.337864743,-0.945390495,0.304280941
701,736,5,3.053972922,-0.203913725,0.452735645,-0.198523792,0.573326982,-0.182466223,1.467345484,-0.073676742,-0.92085935,0.571853777,1.07135956,-0.557749537,0.853424002,0.430004174,1.827659291,-0.447055549,0.544655113,0.492042423
90,93,3,-0.165788147,-0.074261409,-0.043593263,-0.198523792,-0.262121252,-0.182417633,-0.676765331,0.353290899,-1.381177514,-0.803350987,-0.577442949,0.245638785,-0.289765188,-2.497654715,-0.558204761,-0.243610978,-1.125407969,0.054572073
623,655,1,-1.236164481,-0.338094062,-0.391163676,-0.090070955,-0.534682068,-0.182369043,0.980047572,-0.842218494,-0.307101798,-0.224317402,0.996413992,0.433676413,0.779897671,-0.346679372,-0.698298766,1.064004619,1.102471677,-0.98854835
161,167,2,-0.571495306,-0.145917331,-0.208899475,-0.198523792,-0.147591639,-0.181737369,0.395290077,-0.244463798,-1.227738126,-0.875730185,0.54674058,0.558966029,0.455982639,-1.122687872,-0.081786246,-0.398614996,-0.683611539,-0.134830001
526,554,1,-1.771352648,-0.324359067,-0.445388217,-0.198523792,-0.757000127,-0.181596458,-0.189467418,1.719587348,0.383375447,1.150887361,0.172012737,0.445213915,0.836275632,-0.107865936,0.334837312,-2.207966122,2.549744253,-0.212474514
598,628,1,-1.132579675,-0.334547112,-0.36039313,-0.045413904,-0.483350893,-0.181577022,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.379922065,-2.071284097,1.326609705,0.208193137,1.097045816,-0.616866502,0.371796668
228,237,2,-0.37295776,-0.156671379,-0.261106835,-0.198523792,-0.116659515,-0.18123689,0.882587989,0.438684427,0.843693611,0.42709538,0.846522854,0.1969666,0.229802711,-0.25932022,-0.292977948,0.173323772,-0.608320018,-0.420025503
517,545,2,-0.649183911,-0.254325685,-0.19635193,-0.198523792,-0.259277322,-0.181023092,0.915074517,0.865652067,0.613534529,0.788991371,1.371141835,-2.145085714,0.042282346,1.355499288,-0.501105124,0.808517983,-0.559705943,0.792435945
784,823,1,-1.564183035,-0.311756077,-0.421318812,-0.198523792,-0.629549945,-0.180760705,-1.488928518,-0.500644382,-0.767419962,-1.165246977,-1.476789773,1.056891603,1.402882226,-0.181915773,0.313950571,0.219288823,-1.013214021,-0.675628673
409,431,1,-1.201636212,-0.255382223,-0.363743701,-0.198523792,-0.415447683,-0.180750987,0.200370912,2.744309685,1.227292081,1.006128965,0.696631717,2.998224492,-1.22380813,-1.300615639,0.163633078,-3.822342525,0.796914812,-0.91563422
88,91,1,-0.977202465,-0.294549599,-0.30685238,-0.198523792,-0.364678271,-0.180546908,0.980047572,-0.842218494,-0.307101798,-0.224317402,0.996413992,0.260265893,1.048620099,-0.20051268,0.007951962,1.343425539,1.988468313,-0.555577817
307,319,5,1.258502942,0.146177715,0.080377848,-0.198523792,0.238901917,-0.180357406,1.467345484,-0.073676742,-0.92085935,0.571853777,1.07135956,-0.774556334,0.459785207,0.490817587,2.228296546,-0.112890128,0.260137229,0.442869056
547,576,1,-1.546918901,-0.224742619,-0.352392788,-0.198523792,-0.593667277,-0.180090159,-0.676765331,0.353290899,-1.381177514,-0.803350987,-0.577442949,0.486705586,0.119603327,-0.748685401,-0.641628668,-0.14344565,-0.106054317,0.579089303
706,741,2,-0.355693626,-0.199913974,-0.077235727,-0.198523792,-0.111322758,-0.179759745,0.915074517,0.865652067,0.613534529,0.788991371,1.371141835,-4.67738519,-0.551680687,1.428995855,-0.269728344,0.748678658,-0.299651034,0.748140421
648,681,1,-1.244796548,-0.363979245,-0.387060937,-0.198523792,-0.552658513,-0.178603297,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-0.195796207,-0.016071394,0.585609856,-0.419949703,-0.78232596,1.7699073,1.036320217
68,71,2,-0.433382231,-0.028452936,-0.225823275,-0.198523792,-0.113218711,-0.178544989,-1.294009353,-1.183792607,-0.076942716,-1.599522166,-1.401844204,0.448657677,0.148845917,-2.32421818,-0.759772071,-1.158834746,-1.254498886,0.222766436
321,334,1,-1.253428616,-0.252061675,-0.262200899,-0.198523792,-0.43953331,-0.178506116,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,-0.616772671,-0.338381054,1.631472879,-0.301559828,-0.057326623,-0.828569656,0.615220023
621,653,1,-1.05489107,-0.236741873,-0.173581726,-0.198523792,-0.343893008,-0.177612055,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.180420897,1.432171751,-0.394646049,-0.760867921,0.132232051,-0.918991607,0.589746101
834,874,5,1.072913497,-0.168897034,0.096036637,-0.198523792,0.259441409,-0.177330232,1.337399374,1.63419382,1.764329939,1.295645757,1.296196266,-1.449096673,0.111601776,0.854505244,0.409152895,0.695607185,-0.209786675,0.398346905
758,796,2,-0.351377592,0.017129135,-0.02010508,-0.198523792,-0.097454212,-0.176674263,-0.644278803,-1.098399079,-0.230382104,1.512783352,-1.177007498,-0.615056116,-1.128603188,1.963586835,-0.476314138,-0.290096813,-1.001404945,0.307120987
600,630,2,-0.623287709,-0.239005883,-0.127084012,-0.198523792,-0.301198952,-0.175804497,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.156282293,-1.311829865,-0.614198399,-0.090764332,0.715113589,-0.948928362,-1.818132155
129,134,1,-1.283640851,-0.377638773,-0.394274921,-0.198523792,-0.557433506,-0.174521714,-0.774224913,-1.269186135,0.22993606,1.440404154,-0.427551812,-1.414235427,-1.818840377,1.482910783,0.202475379,1.103424048,-0.961443197,0.155980684
82,85,2,-0.364325693,-0.159388192,-0.196420309,-0.198523792,-0.141868669,-0.174259327,0.200370912,-0.927612022,-1.30445782,-1.527142968,-0.277660675,0.358167701,-0.513750991,-0.895105267,-0.09052934,-0.30208954,-0.312689926,-2.202811292
835,875,1,-1.020362801,-0.175877733,-0.323605233,-0.198523792,-0.470219662,-0.17384631,-1.423955463,-0.671431438,-0.53726088,-1.020488581,-1.926463184,0.841864825,2.311782015,-0.148585151,-0.773470809,-0.054068065,-0.856305854,0.920971572
478,501,1,-1.201636212,-0.257268898,-0.322169274,-0.060831219,-0.528432445,-0.173530473,-1.294009353,-1.183792607,-0.076942716,-1.599522166,-1.401844204,1.047428809,1.555817291,-0.127310852,-0.921586318,-0.924289671,0.996530826,1.498153494
574,604,2,-0.450646365,-0.291379985,-0.190026873,-0.198523792,-0.221639141,-0.17349646,0.915074517,0.865652067,0.613534529,0.788991371,1.371141835,-2.268763264,0.714089125,1.104565245,0.207449168,1.280106513,0.187766109,0.80039733
516,544,1,-1.434702027,-0.280890071,-0.372154317,-0.198523792,-0.57540995,-0.173336112,-1.488928518,-0.500644382,-0.767419962,-1.165246977,-1.476789773,-0.493281647,-5.660359036,-0.766198857,0.324650031,-1.608216036,-2.293072545,-10.71805782
742,779,4,0.395296221,-0.036527906,-0.126742117,0.660592798,-0.095452928,-0.173306958,-1.294009353,-1.183792607,-0.076942716,-1.599522166,-1.401844204,-0.656984376,-1.099372352,-1.054282346,-0.709068231,-1.302220783,-1.075839686,-1.199063508
793,833,2,-0.614655642,-0.280965538,-0.308835371,-0.198523792,-0.249446454,-0.17304457,-0.546819221,-0.329857326,-0.383821492,-0.948109383,-0.652388518,-0.422440346,0.054076208,0.327276162,-0.767105461,-0.469665426,0.639162682,0.16256681
638,670,1,-1.037626935,-0.11380612,-0.322784685,-0.198523792,-0.441148381,-0.172821055,-0.644278803,0.609471483,-1.074298738,0.209957786,-0.727334086,1.874190486,1.014860909,-0.286558289,0.269345128,-0.122575384,-1.031983681,-0.64830573
