OBJECTID,zones455,rank,Age_adjusted_LCM,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,wind,NO2,Temp,SO2,PM25,ozone,co
139,139,4,0.163175457,-0.19789934,-0.152891524,-0.242921109,-0.00433449,-0.225987308,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.373122902,0.923954143,-0.362475982,-0.649331015,0.853948194,0.927445395,-0.056080312
140,140,3,0.063687824,-0.211399395,-0.129657245,-0.242921109,-0.296422675,-0.09202732,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,1.724075678,-1.6037518,-1.025700149,-0.957275036,-2.678300775,-1.050473125,-1.540682528
141,141,4,0.526305317,-0.050626008,-0.167791944,-0.242921109,-0.059690527,-0.148325325,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-0.825352544,-0.190239917,1.479920977,-0.042072867,0.016852703,-0.764991635,0.804989965
142,142,4,0.508065918,-0.189399305,-0.223048344,-0.242921109,-0.233677931,-0.113492481,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-0.900379068,-2.397932694,1.150183468,0.234182491,1.002833836,-0.895063778,0.552655962
143,143,5,1.43661716,0.211329613,0.160925268,-0.242921109,0.547346244,-0.421080204,1.451920215,1.358255369,1.3566537,0.955901596,1.593597269,-0.802326569,-0.204325401,0.352155328,2.331315549,0.316401317,0.443335533,-0.218413165
144,144,1,-1.010778613,-0.290013354,-0.282909445,-0.145600266,-0.406965412,-0.19528546,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,0.913303466,-0.536635104,-0.647014811,-0.488232361,-0.953690824,-1.011651798,-2.528894901
145,145,5,1.250077848,-0.089097757,-0.136645364,-0.242921109,0.274697866,-0.264177359,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,-0.263293825,0.723678271,0.948619928,-0.514090908,1.336153675,1.101530231,0.915368206
146,146,1,-0.951086033,4.524324586,4.943619646,4.509497708,6.066625892,6.13752815,-2.150881652,-1.36976865,-1.814369426,0.526081352,-1.816336207,1.580361381,0.584923295,0.631856458,0.171985256,0.528414725,1.083140071,0.249051077
147,147,5,0.964050903,-0.278320124,-0.07650863,-0.242921109,-0.252327502,-0.105785172,1.288156494,0.118244451,1.118826966,0.884264889,0.987386873,0.192787212,0.879881411,-0.330866412,-0.09544151,0.964068469,-0.693233228,0.372058452
148,148,3,-0.224826312,-0.168069672,-0.21516847,-0.242921109,-0.200138055,-0.162755783,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,0.615106672,-0.402293069,-2.374561459,-0.612476868,-1.282546554,-1.354224379,-0.288972048
149,149,1,-1.403754764,6.158444929,6.657151749,5.163078799,5.74329516,5.45260549,-1.070041092,-0.212425127,-1.497267114,0.096261107,-1.285902111,-0.299777508,0.765181605,-0.354447246,0.689637855,-1.939486533,2.016085876,-0.055741393
150,150,1,-1.899534801,-0.351172696,-0.344737811,-0.242921109,-0.611726867,-0.297600205,-0.218469741,2.432931498,0.722449075,0.669354767,0.305400178,-0.200577078,0.500128293,-1.075237169,0.346395872,-0.907578845,-1.523995794,-1.649747405
151,151,3,-0.233353824,-0.24339628,-0.318579656,-0.226265765,-0.40755567,-0.110409807,-0.480491695,-0.873764283,1.458579444,-0.405195845,-0.7662932,0.128572844,0.855102439,-0.556536414,-0.242486199,1.248342195,0.246758215,0.146624515
152,152,1,-1.130163773,-0.119694473,-0.069017886,-0.242921109,-0.337943936,-0.214812875,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-1.154862105,-1.134910089,1.823186625,-0.541142479,-0.188475514,-0.867751321,0.370543129
153,153,4,0.309919715,-0.228666511,-0.202165057,-0.242921109,0.039320408,-0.217830867,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.49049095,-2.143994355,1.304741196,0.228594931,0.977772264,-0.901285761,0.600718408
154,154,4,0.252714326,-0.557968999,-0.6112051,2.625326672,-0.626560727,-0.335825196,-0.152964253,1.275587974,1.594480435,-0.118649015,0.684281675,0.106999393,0.045144335,-0.061656166,-0.286883078,0.486377661,-0.771951532,-0.497150709
155,155,4,0.556151607,-0.103092132,-0.107833561,-0.242921109,0.040556563,-0.314083422,2.663771753,1.93692713,1.753031591,0.382807937,1.669373568,0.593543057,-0.20049233,0.274770016,-0.082648191,-0.102697024,0.819664015,-0.67842499
156,156,5,2.242466987,-0.557968999,0.108619767,-0.242921109,0.540301854,-0.421080204,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-0.838490091,-0.234475631,1.489246316,-0.501028671,0.13588229,-0.829345353,0.570555439
157,157,2,-0.351673044,-0.157421901,-0.282617598,-0.242921109,-0.344649654,-0.294012244,-0.709760905,1.771592341,0.563897919,-1.551383164,-1.210125812,2.481833073,-0.541112552,-0.717335052,-0.835783779,-2.220278017,-1.077128307,-0.846050966
158,158,3,-0.204928786,-0.179081081,-0.264587927,-0.242921109,-0.24172705,-0.154182239,-0.693384533,-0.377759916,0.048606661,-0.691742675,-0.793356165,0.299717406,0.394197837,-0.640852491,-0.578457524,1.209144846,0.342892938,0.741655743
159,159,1,-0.82175211,-0.053216928,-0.125701095,-0.242921109,-0.364631337,-0.193416139,-0.74251365,0.035577057,-1.735093848,1.385721841,-0.07348132,-0.119548309,2.015146845,0.955925968,0.385655336,-0.876883759,2.755199687,0.357483491
160,160,4,0.770050018,-0.066376073,-0.153750852,-0.242921109,-0.135011313,-0.231501368,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.335539604,0.373972852,-1.115740542,-0.185923382,-0.595268057,-0.624795378,-0.6433209
161,161,2,-0.493442921,-0.03900096,-0.121355814,-0.242921109,-0.058200367,-0.208938491,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-0.537441962,-1.066662163,1.83898497,-0.355902139,-0.168904264,-0.875817848,0.379867929
162,162,3,-0.015902283,-0.23267221,-0.248730897,-0.242921109,-0.02257201,-0.421080204,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,-0.695569727,-0.170391569,1.290722525,-0.020137986,0.777163283,-0.127762081,1.048738342
163,163,1,-2.103152824,-0.379672813,-0.390555657,-0.242921109,-0.720061459,-0.240016387,-0.120211509,1.606257552,0.405346762,1.170811719,0.229623878,0.282644642,1.346826036,0.161353609,0.146282427,-1.945724953,2.617665426,-0.086346975
164,164,4,0.770050018,0.001737843,-0.404674576,-0.242921109,0.34034955,-0.089358733,1.582931192,1.027585791,1.277378122,0.561899705,1.44204467,-0.90045523,-1.75029048,0.960887152,0.671972148,1.153451257,-0.469236396,0.891080068
165,166,3,-0.070620481,-0.157535538,-0.070671687,-0.242921109,-0.136366004,-0.149587553,0.272821422,-0.956431678,-1.338715957,-1.479746457,-0.225033919,0.365758283,-0.882210121,-0.146143465,0.362843198,0.280443049,-0.439139112,-1.904373903
166,167,1,-0.94113727,-0.20799029,-0.073428021,-0.242921109,-0.198749497,-0.242734764,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.578952258,-1.240307787,1.329354277,0.26697188,1.209833645,-0.447273553,0.146191413
167,168,5,0.964603612,-0.033913818,-0.044293745,-0.242921109,0.205286916,-0.191523525,0.960629052,-0.295092521,-0.78378691,0.287292327,0.810575508,1.013022002,-0.015078786,0.373154625,0.682431485,-0.219804165,1.131410295,0.536250466
168,169,5,1.488848167,-0.147086631,-0.010145823,-0.048402927,0.139787635,-0.204498853,1.312721052,1.33758852,1.535023751,1.188720896,1.385212445,-3.498017345,-0.663760213,1.388096113,-0.150566234,1.038106897,-0.156151412,0.768811263
169,170,3,-0.281202638,-0.128796783,-0.056457648,-0.242921109,-0.096899356,-0.261535706,0.109057701,-0.102201935,-1.312290765,-0.811137188,0.229623878,0.278458646,-0.124439968,-1.700630847,-0.326614024,-0.149526336,-0.64243152,0.799288979
170,171,3,0.05373906,-0.149899143,-0.087874457,-0.242921109,-0.16713441,-0.265376257,1.861329519,0.531581424,0.722449075,0.096261107,1.36626837,0.500179904,-0.483274903,-0.226656989,0.136226824,0.936629089,0.470180356,-1.884672517
171,172,5,1.884311508,-0.150103689,-0.103423426,-0.242921109,0.147340034,0.023826898,1.713942169,0.696916213,1.198102544,0.167897814,1.290492071,-1.019723339,-2.365879562,1.23089528,0.481305057,1.005172569,-0.88470116,0.991400181
172,173,5,1.262513802,-0.235672222,0.018244422,-0.242921109,0.405679495,-0.303326092,0.043552213,-0.005756641,0.008968872,-0.154467369,0.494840926,-0.670660813,-0.363552753,0.843943675,-0.208084693,-0.143846163,0.505993752,1.275512274
173,174,3,-0.025851046,-0.220358523,-0.241428232,-0.202609532,-0.094722821,-0.205605159,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.43740844,0.711278225,-0.229702675,-0.456153626,0.923328677,1.051082614,-1.292760598
174,175,5,1.473925022,-0.076535205,-0.070087992,-0.242921109,0.388542661,-0.246139286,1.419167471,1.523590158,1.832307169,1.314085134,1.36626837,-0.40929442,-0.810420441,1.050581854,0.696043293,1.361019868,-0.324000933,1.07060366
175,176,3,-0.11870617,-0.153137792,-0.282628407,-0.242921109,-0.251424376,-0.180188219,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-0.857010617,-0.35456462,1.429287553,-0.755352155,0.442356316,-0.770780974,0.57867841
176,177,2,-0.476032586,-0.221251708,-0.233036004,-0.196854263,-0.238374191,-0.178350199,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-0.743595081,-0.228598762,1.540899386,-0.192474968,0.039517568,-0.727435623,0.811727056
177,178,2,-0.555622692,-0.259706412,-0.225545259,-0.242921109,-0.296185604,-0.241247605,0.305574167,0.614248818,0.484622341,0.0246244,0.835834274,0.200204785,-0.582723669,1.180155652,0.110316777,0.355084173,-0.675636722,0.561533277
178,179,1,-1.557960595,-0.330308974,-0.395821878,-0.242921109,-0.567225287,-0.219778805,-0.087458764,1.19292058,-0.704511332,1.242448426,0.00229498,1.348279142,1.3437582,-0.15938994,0.239305163,-1.504700498,0.092483458,-0.353744438
179,180,1,-1.107779055,-0.264325749,-0.314963994,-0.181786823,-0.499677037,-0.200884688,-0.545997184,-0.832430586,-0.942338066,-1.229017981,-1.058573213,0.69507466,2.160792944,-0.158234958,-0.750352403,0.080721859,-0.831535009,0.90160215
180,181,1,-0.901342217,-0.322740761,-0.327270217,-0.242921109,-0.399954889,-0.19843448,-0.480491695,-0.377759916,-0.387409019,-0.906652797,-0.603915416,-0.40446237,0.139032583,0.342969091,-0.746884807,-0.353673983,0.709931336,0.216982367
181,182,2,-0.777977552,-0.256795036,-0.361241229,-0.242921109,-0.418805406,-0.161653408,-1.004535604,0.217445325,-0.403264135,-0.476832553,-1.316212631,0.004322803,0.080490611,-2.223092374,-0.57497177,-0.050294304,-1.170101602,0.220207968
182,183,1,-1.269446459,5.416600975,5.353070436,3.944674543,4.009663981,5.801050394,-1.692343233,0.448914029,0.008968872,-1.766293287,-1.664783608,1.075937577,1.035662605,-0.258956429,-0.945007981,-0.908349798,0.640871817,0.623632822
183,184,4,0.660613622,-0.238944963,-0.068866558,-0.032635633,-0.233745666,-0.095573788,1.135310343,-0.543094705,0.167520028,0.167897814,1.037904406,0.219573333,0.948976329,-0.097483118,0.181213364,1.322912572,1.519758162,-0.272059867
184,185,2,-0.76869204,-0.234240398,-0.264793301,-0.242921109,-0.47621267,-0.150928398,-1.342980617,0.200911846,-1.048038837,-0.9305317,-1.008055679,-0.196682806,1.063557625,-0.741974997,0.335573688,0.790072508,-1.655200589,-0.938979766
185,186,1,-1.709679235,-0.27509852,-0.359049132,-0.210069149,-0.54111363,-0.236683492,-0.74251365,0.035577057,-1.735093848,1.385721841,-0.07348132,-0.160823134,1.962076073,1.066915967,0.46355786,-0.961020689,2.767004359,0.192718772
186,187,5,0.904358323,-0.091262538,-0.311283477,1.464886776,-0.022741346,-0.224998053,0.289197794,1.151586883,1.634118224,0.740991474,0.949498723,-0.096616872,-0.322249367,0.249809688,-0.199993293,0.373382134,-0.170674041,0.337478121
187,188,1,-1.080419956,-0.214876682,-0.189583201,-0.242921109,-0.185541265,-0.271167658,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,0.747200503,-0.602782867,2.049848181,-0.544409249,-0.141038686,-1.579924901,0.352164478
188,189,3,0.07562634,-0.148085499,-0.158958703,-0.155678161,-0.23527195,-0.137647484,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.340617117,-0.094577004,-0.489986451,-0.144736178,0.294217239,0.650485244,-2.157450327
189,190,2,-0.563084265,-0.251422287,-0.269181818,-0.182980692,-0.335392602,-0.154169136,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.586989883,0.754297226,-0.776902696,-0.057073614,0.258526303,-0.386563745,0.012141862
190,191,2,-0.519972957,-0.266263257,-0.166235426,-0.206528713,-0.238690286,-0.240166631,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.473186906,0.639516415,-0.929665702,0.160088049,-0.007952394,-0.236894285,-0.172856493
191,192,3,-0.019218537,-0.224660813,-0.103196434,-0.242921109,-0.189650493,-0.134992583,-0.218469741,-0.6257621,-0.466684597,-0.333559138,0.153847579,-1.278528662,-0.171366408,0.622341202,-0.267822062,-0.611305786,0.91831839,-0.368064874
192,193,4,0.149910439,-0.252888202,-0.198208906,-0.203729298,0.045343136,-0.250235341,0.960629052,0.366246635,0.881000231,0.454444644,0.911610574,0.002744439,0.534240972,-0.141666988,-0.288503834,-0.04140367,-0.128084014,-0.223316241
193,194,2,-0.722264477,-0.330240792,-0.272273236,-0.242921109,-0.284569134,-0.173316572,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-0.996717226,-0.934058578,1.014762421,0.119869302,0.63955331,0.89907507,0.649003878
194,195,5,1.267488183,-0.075682929,0.053017474,-0.242921109,0.280788329,-0.225756555,1.451920215,1.358255369,1.3566537,0.955901596,1.593597269,-1.153197083,-1.262460716,0.714671802,1.405508704,0.905271306,-0.190640699,0.553284528
195,196,5,1.854465218,0.098215512,-0.250157705,-0.242921109,0.244742274,-0.230501194,-0.775266394,-1.039099072,1.515204857,-0.620105968,-1.058573213,0.211568728,0.738193121,-0.400132145,-0.292746356,1.073671308,-0.186539277,0.306949788
196,197,2,-0.304416419,-0.092830727,-0.203332446,-0.184627406,-0.29252794,-0.154833007,-0.414986207,0.614248818,-1.21980259,1.314085134,-0.03559317,-0.005721541,2.00253518,0.881816008,0.380558659,-1.01068594,2.576684397,0.485502091
197,198,1,-2.726940283,-0.492536913,-0.542085958,-0.228100676,-0.793323116,-0.335737844,-2.936947514,0.944918396,-1.972920583,-1.049926212,-0.982796913,0.8491467,1.756481836,-0.524677722,0.412903932,-1.481007627,1.108593928,-0.166295983
198,199,5,2.133030591,0.047488031,0.095810918,-0.242921109,0.674043664,-0.274639878,1.550178448,-0.129757732,-0.942338066,0.597718059,1.138939472,0.653984543,0.229513974,0.207426102,0.066151572,-0.071272253,1.134423671,0.836305955
199,200,1,-1.448524199,-0.3500136,-0.359632827,-0.242921109,-0.502098546,-0.230226037,-0.611502673,0.28357924,-1.417991535,-0.763379382,-0.528139116,0.246608364,-0.210183697,-1.746572922,-0.478382958,0.127170575,-0.828073512,0.460726104
200,201,2,-0.354160235,-0.194353871,-0.106114906,-0.242921109,-0.098366938,-0.421080204,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.311859661,0.261430329,-0.8123292,0.169645135,-0.183832576,-0.090216286,-0.317834458
201,202,3,0.08358535,-0.271126913,-0.161955,-0.242921109,-0.062264439,-0.166800155,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,-0.960571952,0.123857771,1.250700326,-0.375843413,1.573246341,-0.142740959,0.82094343
202,203,3,-0.209903167,-0.057546491,-0.329118582,-0.242921109,-0.170334866,-0.266232302,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,-0.009596857,-0.829870033,-0.728754767,-0.566997032,-0.869839467,-0.852765268,-1.977463012
203,204,4,0.799896308,-0.208876658,-0.010421457,-0.242921109,0.257747302,-0.297036788,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,-0.707464758,-0.268209974,1.350304734,-0.351745166,0.717080541,-0.463086307,0.603756757
204,205,3,-0.206918538,2.226315155,2.646587739,2.529487872,2.082007269,1.973694532,-0.932479566,0.382780114,-0.799642026,-0.863670773,-1.46776523,0.979095758,1.390697308,0.347223907,-0.7919211,-0.079137057,0.181808079,1.18618358
205,206,3,-0.175082496,-0.557968999,-0.094635583,-0.242921109,-0.184525248,-0.421080204,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.307561399,-2.308340976,1.225077968,0.234171998,0.98608435,-1.007609891,0.389994675
206,208,4,0.451689592,-0.132103615,0.148440694,-0.242921109,0.156247124,-0.144473126,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,1.682210861,-5.636491697,-5.629600892,-1.024804696,-6.817508086,-1.022433868,-11.57321106
207,209,3,-0.030825428,-0.30484296,-0.160398482,-0.242921109,-0.035949577,-0.289572607,0.092681329,-0.336426219,1.198102544,-0.082830662,-0.07348132,-0.03014468,0.295654992,0.013170491,5.323555605,0.161215884,0.701380159,-0.078851642
208,210,4,0.665588003,-0.078478395,-0.021219803,-0.242921109,0.120788102,-0.105719659,-0.218469741,-0.6257621,-0.466684597,-0.333559138,0.153847579,-0.023956325,-0.375251458,0.488383718,-0.713383632,0.591034681,1.796217991,-0.019301252
209,211,3,-0.181715005,-0.227842644,-0.330177879,-0.242921109,-0.254167624,-0.146932069,-0.469574125,-0.901320081,0.484622341,1.481237451,-0.111369469,-0.840936415,-1.797801815,0.926307345,0.25426539,0.81292017,-0.041999712,0.404841004
210,212,1,-1.160010063,-0.298342934,-0.344121689,-0.231641113,-0.502448508,-0.195055435,-1.430321279,-0.543094705,-0.78378691,-1.12156292,-1.43745471,-0.358488981,1.97733609,-0.548208136,0.326681746,-1.00895343,-2.129932009,-0.693900535
211,213,2,-0.579665537,-0.190003853,-0.219729934,-0.242921109,-0.271597973,-0.245001534,0.272821422,-0.956431678,-1.338715957,-1.479746457,-0.225033919,-0.066137271,-0.596810902,-0.412812604,-0.580960897,0.71170414,-0.862507901,-0.317975965
212,214,2,-0.582981791,-0.336786273,-0.201775927,-0.242921109,-0.194414488,-0.316511792,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-0.84644041,-1.103915228,0.979382607,0.197426493,0.56480177,0.498831192,0.245521075
213,215,4,0.588485088,-0.185677699,-0.180406228,-0.242921109,-0.381446432,-0.101061643,1.288156494,0.118244451,1.118826966,0.884264889,0.987386873,0.081617715,1.027459467,-0.239449421,0.134188882,0.805993047,-0.622294198,0.589140271
214,216,5,2.013645431,-0.056285122,0.137026226,-0.242921109,0.592163918,-0.311061062,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.487696969,0.284867681,-0.033813954,0.18366754,0.222574169,0.953918299,-0.947982396
215,217,3,0.050422806,-0.195990241,-0.298258445,-0.210233821,-0.156438,-0.193322964,-0.480491695,-0.377759916,-0.387409019,-0.906652797,-0.603915416,-0.374798984,0.134308832,0.290796972,-0.676275414,-0.347353934,0.682502849,-0.111734687
216,218,3,-0.231458821,-0.176058341,-0.165608495,-0.242921109,-0.254427273,-0.185129399,0.272821422,-0.956431678,-1.338715957,-1.479746457,-0.225033919,0.262148431,-0.951572873,-0.394599646,0.253712229,0.691698792,-0.612003952,-1.881628508
217,219,3,-0.277886383,-0.211035757,-0.215633264,-0.242921109,-0.17188147,-0.181862455,1.615683937,0.972474194,1.409504086,0.549960254,1.315750837,-2.607937749,-0.932626284,1.399604402,0.176639352,0.793754814,-0.174679455,1.420226156
218,220,1,-0.931188507,-0.024750902,-0.432562195,-0.242921109,-0.243589749,-0.421080204,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.061992452,-1.347170327,1.195577426,0.197385022,1.158905526,-0.152047294,-0.006240361
219,221,5,1.247590657,-0.046944175,-0.048718293,-0.242921109,0.200647102,-0.118564688,-0.775266394,-1.039099072,1.515204857,-0.620105968,-1.058573213,0.259922205,0.063904505,-0.460822355,-0.146861477,0.941720062,0.731769339,-0.078704708
220,222,1,-1.140112536,-0.33733173,-0.279861263,-0.242921109,-0.484216633,-0.221438482,0.272821422,-0.956431678,-1.338715957,-1.479746457,-0.225033919,0.092254566,-1.26535241,-0.486202421,-0.183436754,0.94325741,-0.840121176,-1.594311229
221,223,5,1.585848609,-0.093648912,-0.029521234,-0.242921109,0.24504708,-0.224784042,0.731359842,1.027585791,1.673756013,1.600631964,1.214715771,-1.078392226,-1.425480218,0.622961241,0.285016641,0.649170244,-0.469280911,0.770859763
222,224,4,0.730254965,-0.557968999,0.10615528,-0.242921109,0.185102029,-0.421080204,0.993381796,0.779583607,0.643173497,0.812628182,1.44204467,-3.066206152,0.530793068,1.085177736,0.313190217,1.083675118,0.055965459,0.883589792
223,226,2,-0.330946454,-0.231013112,-0.175942047,-0.242921109,-0.287391406,-0.263923312,-0.480491695,-0.377759916,-0.387409019,-0.906652797,-0.603915416,-0.216993243,-0.005052502,0.393976458,-0.356151215,-0.166054637,1.132113389,-0.760888681
224,227,2,-0.493442921,-0.238058595,-0.191399139,-0.242921109,-0.459866072,-0.141651674,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,1.035839908,1.98187549,-0.679946229,-0.9085853,-0.90724984,-0.860790729,1.040609339
225,228,3,0.091046923,-0.114308088,-0.225950603,-0.242921109,-0.269328867,-0.135019516,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.350567423,1.182503642,-0.362799161,-0.709386055,0.913263391,0.766406537,-0.004855966
226,229,3,-0.206918538,-0.328945332,-0.25653943,-0.206067633,-0.325385956,-0.141840354,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-0.530973719,-1.268297754,0.9899399,0.185204635,0.831837284,0.153859348,0.129139535
227,230,2,-0.438724723,-0.264410976,-0.316471871,-0.242921109,-0.593015206,-0.151568247,1.288156494,0.118244451,1.118826966,0.884264889,0.987386873,0.288437594,1.185060751,-0.306059299,-0.473502232,1.076749156,-0.670775692,0.771989586
228,231,5,0.949127758,-0.046194172,-0.030364348,-0.242921109,-0.195904647,-0.11350704,-0.251222486,1.110253185,0.801724653,-1.40810975,-0.452362817,0.345514637,0.075847571,-0.490219371,-0.332859532,0.802594898,0.228661952,0.388885776
229,232,2,-0.659255643,3.850390002,3.933244693,3.911081562,3.489801538,3.914014653,-1.58316743,0.145800249,-0.20243267,-1.742414384,-1.765818674,1.121076448,0.572844916,-0.476490543,-0.923305027,-1.138157999,0.352075722,0.128253149
230,233,1,-0.839659884,-0.327813509,-0.358724858,-0.242921109,-0.427949567,-0.179107973,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,0.724731456,1.03973675,0.768212822,-0.692811501,1.65639824,1.51789332,1.292333381
231,234,1,-2.527965017,-0.480616409,-0.470340192,-0.242921109,-0.763147387,-0.294455553,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.695810772,-1.572030619,1.892089725,0.216649691,1.858965004,-2.258381561,-0.23502693
232,235,2,-0.672520661,-0.25760413,-0.294950843,-0.242921109,-0.429882258,-0.151024484,-0.218469741,-0.6257621,-0.466684597,-0.333559138,0.153847579,-0.264792779,-0.296854232,0.540938891,-0.54209442,0.341504294,1.715845426,-1.174639504
233,236,1,-1.398780382,-0.385318291,-0.389063994,-0.227310253,-0.578076357,-0.194331582,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.232445975,-1.291243742,1.291467528,0.197386587,1.331434281,-0.429208641,0.022204165
234,237,3,-0.140261824,-0.202422086,-0.209234244,-0.19981835,-0.210772374,-0.121864389,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,0.384056532,-0.188498571,-2.285025339,-0.626030082,-1.108833521,-0.920296687,-0.558027733
235,238,3,0.010627753,-0.134149078,-0.129938283,-0.242921109,-0.160931057,-0.185149781,-0.731596079,-1.121766467,-0.49310979,-1.527504262,-0.982796913,0.37601969,0.366854048,-1.640332212,-0.826621748,-0.798204189,-1.151532497,0.423304837
236,239,2,-0.57800741,-0.205263006,-0.219059766,-0.242921109,-0.205319745,-0.346167607,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,0.272574253,-0.869762316,1.934719998,-0.563232183,-0.184103904,-1.248864152,0.370548882
237,240,5,1.333813272,0.001578752,-0.107563333,-0.242921109,-0.010289484,-0.060505096,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.336926226,0.27623502,-1.06856824,-0.328698381,-0.518345884,-0.603027396,-0.63377818
238,241,1,-1.607704411,3.587502559,4.04278467,3.945333229,5.527730049,5.764624842,-2.150881652,-1.36976865,-1.814369426,0.526081352,-1.816336207,0.060462327,1.230015562,0.750581358,0.333348897,1.541124207,2.102543974,-0.128503228
239,242,4,0.377073868,-0.242865433,-0.109309011,-0.242921109,-0.033595803,-0.188046209,1.108016401,0.200911846,0.96027581,0.490262998,0.873722424,-1.05644533,-2.477654397,0.994023944,0.374699603,1.073416942,-0.66279216,0.586515539
240,243,3,0.11343164,0.011828794,0.070420213,-0.242921109,-0.364157195,-0.02120277,-0.087458764,1.19292058,-0.704511332,1.242448426,0.00229498,0.370034056,1.570824045,0.447359695,0.370074015,-0.90640444,1.842619844,0.201155979
241,244,2,-0.284518892,-0.221592619,-0.226096526,-0.242921109,-0.169352715,-0.283318244,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.077079393,1.279660839,-0.211410098,-0.006159888,1.325900995,0.82782295,-0.294245686
242,245,5,1.993747905,-0.557968999,0.110176285,-0.242921109,0.504199354,-0.421080204,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,-0.683425869,-0.189621083,1.338765908,0.515262059,0.240773354,-0.199936434,1.183837034
243,246,2,-0.648643629,-0.297700886,-0.273272002,-0.242921109,-0.36803161,-0.217448268,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,0.43560848,1.058501617,0.861976352,-0.285230763,1.304729301,1.227896923,0.972321005
244,247,5,1.536104793,-0.017284962,-0.174147727,-0.242921109,0.053967998,-0.101347719,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.274504087,-0.163178369,-2.659901753,-0.457190352,-0.395833176,-0.914031361,0.611518632
245,248,2,-0.334262709,6.756606475,6.823115514,7.087759018,7.694421883,5.247416952,-2.150881652,-1.36976865,-1.814369426,0.526081352,-1.816336207,1.646024538,0.389198727,0.320488424,0.200324142,-1.115949751,-0.017560295,-0.64327121
246,249,2,-0.738182499,-0.214331225,-0.266073105,-0.242921109,-0.353912349,-0.173049277,-1.260007009,-0.328159479,-0.847207373,-0.849343431,-1.285902111,0.178949197,1.812202015,-0.405083547,0.309891739,-0.855642039,-2.260392595,-0.691303268
247,250,1,-1.548011832,-0.422422988,-0.436031934,-0.165360844,-0.561196915,-0.228540154,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.43722429,-1.634318908,1.348932149,0.216782844,1.161079143,-0.691331106,0.221686778
248,251,2,-0.284518892,-0.557968999,-0.211828442,-0.242921109,-0.219137587,-0.421080204,-0.218469741,-0.6257621,-0.466684597,-0.333559138,0.153847579,-0.80306385,0.280525783,0.484940824,-0.494171801,-0.556757932,0.748096315,-0.246394571
